cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss,cellID,clusters,embedding1,embedding2
8332,Myo1b,0.054114982,0.22307092,0.09372065,0.21221396,0.11489734,0.65944767,0.25731686,0.1302785724401474,cell_108489,Haematoendothelial progenitors,-1.6706467,9.306614
8333,Myo1b,0.07091641,0.21673799,0.10420011,0.21261048,0.11372714,0.6650045,0.25567615,0.1302785724401474,cell_108504,Haematoendothelial progenitors,-2.1176436,8.523284
8334,Myo1b,0.031642962,0.21801727,0.08015126,0.20017433,0.1176087,0.6507646,0.2581355,0.1302785724401474,cell_108526,Haematoendothelial progenitors,-0.9658963,11.237673
8335,Myo1b,0.06946574,0.23292808,0.10263938,0.22602887,0.112554565,0.66518116,0.25761473,0.1302785724401474,cell_108596,Haematoendothelial progenitors,-1.743069,9.262843
8336,Myo1b,0.050217886,0.21733013,0.09156085,0.20592518,0.115720525,0.6578254,0.25695702,0.1302785724401474,cell_108605,Haematoendothelial progenitors,-0.83506763,12.180563
8337,Myo1b,0.040732272,0.20620888,0.08621746,0.19309936,0.117600285,0.6537789,0.2562884,0.1302785724401474,cell_108611,Haematoendothelial progenitors,-1.6164452,9.693008
8338,Myo1b,0.08473709,0.26910436,0.11033963,0.26243752,0.10813467,0.671838,0.26110038,0.1302785724401474,cell_108655,Haematoendothelial progenitors,-1.337779,10.4397
8339,Myo1b,0.067554876,0.21237235,0.10233553,0.20767152,0.114396304,0.66368264,0.25538462,0.1302785724401474,cell_108663,Haematoendothelial progenitors,-1.5004181,10.182962
8340,Myo1b,0.08884297,0.21298108,0.11517948,0.21572231,0.11230014,0.6711519,0.2542229,0.1302785724401474,cell_108710,Haematoendothelial progenitors,-1.7325652,9.298575
8341,Myo1b,0.082126684,0.18666737,0.112212196,0.19056018,0.11499483,0.66755176,0.25198936,0.1302785724401474,cell_108756,Haematoendothelial progenitors,-1.3788015,9.854396
8342,Myo1b,0.06417748,0.1926141,0.101171635,0.18944831,0.11644629,0.6615713,0.25330207,0.1302785724401474,cell_108791,Haematoendothelial progenitors,-0.59959686,11.785302
8343,Myo1b,0.06035153,0.20281857,0.098326415,0.19695622,0.11585072,0.66114223,0.2545411,0.1302785724401474,cell_108799,Haematoendothelial progenitors,-0.840578,11.662946
8344,Myo1b,0.0342775,0.12439504,0.085677385,0.12003338,0.12496424,0.6466187,0.24830405,0.1302785724401474,cell_108897,Haematoendothelial progenitors,-0.58062625,11.695517
8345,Myo1b,0.07762052,0.2650875,0.106265396,0.2564301,0.109207354,0.6688645,0.2611682,0.1302785724401474,cell_108999,Haematoendothelial progenitors,-1.5338113,10.078938
8346,Myo1b,0.06981185,0.21803111,0.103470765,0.21334186,0.11372425,0.6647356,0.25585762,0.1302785724401474,cell_109091,Haematoendothelial progenitors,-1.3023124,10.378471
8347,Myo1b,0.10476987,0.22639814,0.12414556,0.23300894,0.10968662,0.6770576,0.25492105,0.1302785724401474,cell_109282,Haematoendothelial progenitors,-1.7390836,9.172407
8348,Myo1b,0.066115834,0.23774162,0.10045472,0.22898026,0.11257857,0.6639983,0.25836256,0.1302785724401474,cell_109288,Haematoendothelial progenitors,-1.0949676,10.853149
8349,Myo1b,0.11115582,0.23458722,0.12749697,0.24238238,0.108245015,0.6797908,0.25565076,0.1302785724401474,cell_109381,Haematoendothelial progenitors,-1.7704568,8.969381
8350,Myo1b,0.074034065,0.17530671,0.10781658,0.17786826,0.116730034,0.6640864,0.2512278,0.1302785724401474,cell_109468,Haematoendothelial progenitors,-0.72913885,11.812564
8351,Myo1b,0.076058626,0.2275259,0.10685541,0.22373922,0.11236199,0.66749066,0.2564182,0.1302785724401474,cell_109618,Haematoendothelial progenitors,-1.590742,9.411034
8352,Myo1b,0.0957714,0.23833126,0.11810037,0.24006057,0.10931301,0.675098,0.25677067,0.1302785724401474,cell_109642,Haematoendothelial progenitors,-2.163034,8.264425
8353,Myo1b,0.083461225,0.22369178,0.11147669,0.22305466,0.111937724,0.66985345,0.25562418,0.1302785724401474,cell_109647,Haematoendothelial progenitors,-1.7306979,9.172061
8354,Myo1b,0.07290811,0.24470809,0.10419402,0.23735164,0.11119805,0.6669522,0.25883546,0.1302785724401474,cell_109691,Haematoendothelial progenitors,-1.8804237,8.90679
8355,Myo1b,0.085514925,0.17684163,0.114585415,0.18317986,0.115254775,0.667881,0.25128338,0.1302785724401474,cell_109715,Haematoendothelial progenitors,-1.5066171,10.180336
8356,Myo1b,0.07616907,0.29107568,0.10436381,0.27804768,0.1073393,0.6689045,0.264556,0.1302785724401474,cell_109939,Haematoendothelial progenitors,-1.7460836,9.327051
8357,Myo1b,0.081400044,0.20561177,0.11099647,0.2067279,0.11360177,0.6684139,0.25376293,0.1302785724401474,cell_110016,Haematoendothelial progenitors,-0.65636975,11.961753
8358,Myo1b,0.040712126,0.24582252,0.08464553,0.22708255,0.1145278,0.654866,0.26092374,0.1302785724401474,cell_110067,Haematoendothelial progenitors,-0.8408397,11.664289
8359,Myo1b,0.03116548,0.10262112,0.08457519,0.099997535,0.12688889,0.6439647,0.2467001,0.1302785724401474,cell_110079,Blood progenitors 1,0.27967823,12.740387
8360,Myo1b,0.03737566,0.2039194,0.08422236,0.18997112,0.11807524,0.65234524,0.25636786,0.1302785724401474,cell_110143,Haematoendothelial progenitors,-0.8475227,11.236827
8361,Myo1b,0.07995176,0.26981434,0.107474,0.26131564,0.108609,0.66996056,0.26152033,0.1302785724401474,cell_110178,Haematoendothelial progenitors,-1.1973661,10.507976
8362,Myo1b,0.076590896,0.23784673,0.106678195,0.23278809,0.11135361,0.6682127,0.2577134,0.1302785724401474,cell_110183,Haematoendothelial progenitors,-1.2591928,10.184327
8363,Myo1b,0.06778764,0.23753548,0.10145562,0.22938925,0.11239053,0.6646429,0.25826463,0.1302785724401474,cell_110457,Haematoendothelial progenitors,-1.4545982,10.36586
8364,Myo1b,0.03963124,0.22662343,0.08495647,0.21026349,0.1165306,0.653024,0.25857896,0.1302785724401474,cell_110508,Haematoendothelial progenitors,-0.8068726,11.594853
8365,Myo1b,0.087294176,0.27165484,0.11173503,0.2655462,0.107630424,0.67299706,0.26123583,0.1302785724401474,cell_110534,Haematoendothelial progenitors,-1.8766526,8.481226
8366,Myo1b,0.08273186,0.23882313,0.11040966,0.23577622,0.11077961,0.6699234,0.25758746,0.1302785724401474,cell_110547,Haematoendothelial progenitors,-1.8200933,8.957502
8367,Myo1b,0.060929373,0.20898075,0.09846993,0.2024719,0.11538311,0.6614544,0.25514174,0.1302785724401474,cell_110569,Haematoendothelial progenitors,-1.4032012,10.206198
8368,Myo1b,0.03744258,0.2560725,0.08210628,0.2347729,0.113848455,0.6548976,0.26211414,0.1302785724401474,cell_110623,Haematoendothelial progenitors,-0.71301764,11.936225
8369,Myo1b,0.05057259,0.20658666,0.09227795,0.19681595,0.11666165,0.65748906,0.25554574,0.1302785724401474,cell_110676,Haematoendothelial progenitors,-0.79150826,11.942918
8370,Myo1b,0.028896846,0.20044519,0.0792763,0.18409595,0.119488165,0.6481418,0.25656754,0.1302785724401474,cell_110904,Haematoendothelial progenitors,-0.7971311,11.454656
8371,Myo1b,0.07259323,0.27240366,0.102952704,0.2609192,0.10917289,0.66747177,0.26219487,0.1302785724401474,cell_110917,Haematoendothelial progenitors,-1.424608,10.371946
8372,Myo1b,0.06633942,0.23557,0.10065648,0.22719248,0.112687215,0.6640561,0.25813195,0.1302785724401474,cell_110970,Haematoendothelial progenitors,-0.8088972,11.761082
8373,Myo1b,0.06341379,0.19178079,0.10071536,0.18846336,0.11654217,0.66135496,0.2532781,0.1302785724401474,cell_111095,Haematoendothelial progenitors,-0.77685326,11.549931
8374,Myo1b,0.07737652,0.2892352,0.10516059,0.27692148,0.10736088,0.66936004,0.2642147,0.1302785724401474,cell_111378,Haematoendothelial progenitors,-0.7815119,11.522502
8375,Myo1b,0.08144917,0.2316091,0.10999224,0.22912723,0.11158287,0.66908884,0.25672778,0.1302785724401474,cell_111412,Haematoendothelial progenitors,-1.6966273,9.761761
8376,Myo1b,0.064692006,0.280553,0.09788535,0.26501444,0.10936337,0.6643276,0.26395673,0.1302785724401474,cell_111516,Haematoendothelial progenitors,-2.1905594,8.511407
8377,Myo1b,0.022718819,0.112214126,0.078917705,0.10561182,0.12698579,0.64211136,0.24767484,0.1302785724401474,cell_111600,Haematoendothelial progenitors,-0.07012866,12.36759
8378,Myo1b,0.050630853,0.22052088,0.09170116,0.2088173,0.11545999,0.6580847,0.25723886,0.1302785724401474,cell_111623,Haematoendothelial progenitors,-1.2443806,11.159806
8379,Myo1b,0.059229735,0.21052212,0.09739016,0.20322156,0.115469456,0.66096205,0.2553163,0.1302785724401474,cell_111645,Haematoendothelial progenitors,-0.95772153,11.322923
8380,Myo1b,0.093906194,0.2512294,0.116559684,0.25046015,0.1086536,0.6745733,0.25827044,0.1302785724401474,cell_111700,Haematoendothelial progenitors,-1.6928746,9.336822
8381,Myo1b,0.11743587,0.25596318,0.13037226,0.26305664,0.106027044,0.6825364,0.25772202,0.1302785724401474,cell_111903,Haematoendothelial progenitors,-1.3578986,10.29777
8382,Myo1b,0.07430387,0.2282578,0.105771504,0.22373614,0.112480156,0.66678756,0.25667575,0.1302785724401474,cell_111976,Haematoendothelial progenitors,-1.2811091,10.310022
8383,Myo1b,0.05863078,0.2701512,0.094546005,0.25406182,0.11066963,0.66243666,0.26288214,0.1302785724401474,cell_111986,Haematoendothelial progenitors,-1.8241364,9.227868
8384,Myo1b,0.072166055,0.24396159,0.103804536,0.23645076,0.111381695,0.6665839,0.25875545,0.1302785724401474,cell_112133,Haematoendothelial progenitors,-1.4131907,10.23042
8385,Myo1b,0.078122005,0.24096073,0.10748805,0.23600842,0.11098333,0.6688415,0.25795016,0.1302785724401474,cell_112236,Haematoendothelial progenitors,-1.3973545,10.887551
8386,Myo1b,0.06965617,0.21917531,0.10332133,0.21427491,0.11363573,0.6647713,0.25598785,0.1302785724401474,cell_112272,Haematoendothelial progenitors,-1.4322009,9.744705
8387,Myo1b,0.029605541,0.18129562,0.08045004,0.16788,0.12089096,0.6485933,0.2539123,0.1302785724401474,cell_112310,Haematoendothelial progenitors,-0.40819228,12.510578
8388,Myo1b,0.063017696,0.22801597,0.09897234,0.21954753,0.11366335,0.6625768,0.25739852,0.1302785724401474,cell_112345,Haematoendothelial progenitors,-0.84445035,12.552707
8389,Myo1b,0.06502183,0.25164232,0.09923622,0.24048273,0.111593805,0.6638543,0.26022723,0.1302785724401474,cell_112431,Haematoendothelial progenitors,-1.1512575,10.732765
8390,Myo1b,0.07510837,0.20819119,0.10712507,0.20674714,0.11408004,0.6663257,0.25426018,0.1302785724401474,cell_112435,Haematoendothelial progenitors,-1.4168166,10.041225
8391,Myo1b,0.09744098,0.2406873,0.11908519,0.24268024,0.10910578,0.6754586,0.25689545,0.1302785724401474,cell_112451,Haematoendothelial progenitors,-1.478111,10.10897
8392,Myo1b,0.08075009,0.21020745,0.11039658,0.21047428,0.11327329,0.66848624,0.25425667,0.1302785724401474,cell_112491,Haematoendothelial progenitors,-1.4979306,9.815946
8393,Myo1b,0.0805673,0.22233114,0.10972937,0.22085159,0.112218834,0.66893995,0.25571677,0.1302785724401474,cell_112579,Haematoendothelial progenitors,-1.4165267,10.336944
8394,Myo1b,0.045124955,0.15240078,0.091193855,0.14805678,0.121592596,0.65273833,0.25027958,0.1302785724401474,cell_112667,Haematoendothelial progenitors,-0.072462134,12.475078
8395,Myo1b,0.05966575,0.21922693,0.09727806,0.2108269,0.114672855,0.6611537,0.25657555,0.1302785724401474,cell_112816,Haematoendothelial progenitors,-1.0952663,11.082207
8396,Myo1b,0.04840964,0.21790807,0.09052213,0.20577905,0.11601409,0.656669,0.2572055,0.1302785724401474,cell_112857,Haematoendothelial progenitors,-0.6364285,11.655304
8397,Myo1b,0.051715124,0.18656649,0.093781844,0.17996085,0.11813403,0.6574594,0.25305653,0.1302785724401474,cell_113067,Haematoendothelial progenitors,-0.51857543,11.859045
8398,Myo1b,0.027268285,0.18292496,0.078931555,0.16850568,0.12099147,0.6478194,0.25422153,0.1302785724401474,cell_113106,Haematoendothelial progenitors,-0.9766936,11.769896
8399,Myo1b,0.07978385,0.2526355,0.10802466,0.24659646,0.10991159,0.6696841,0.25929883,0.1302785724401474,cell_113164,Haematoendothelial progenitors,-1.6746359,9.290807
8400,Myo1b,0.07708622,0.27412152,0.10558437,0.2639636,0.108568385,0.6690182,0.2622484,0.1302785724401474,cell_113508,Haematoendothelial progenitors,-1.3396505,10.747008
8401,Myo1b,0.053683966,0.2826002,0.091140516,0.26286498,0.11034521,0.6600129,0.26504776,0.1302785724401474,cell_113539,Haematoendothelial progenitors,-1.9701593,9.072689
8402,Myo1b,0.057093307,0.20495278,0.09631081,0.19765365,0.11610277,0.6597581,0.25501493,0.1302785724401474,cell_113567,Haematoendothelial progenitors,-1.7368736,9.162091
8403,Myo1b,0.0760487,0.20355213,0.10783626,0.2030589,0.114261314,0.66649646,0.25385466,0.1302785724401474,cell_113729,Haematoendothelial progenitors,-1.6319131,9.757865
8404,Myo1b,0.070243984,0.26916087,0.10165959,0.25729135,0.10963899,0.66635996,0.2620991,0.1302785724401474,cell_113765,Haematoendothelial progenitors,-0.98349696,11.402827
8405,Myo1b,0.07269338,0.2245102,0.10497616,0.2199371,0.112975545,0.6659475,0.25636324,0.1302785724401474,cell_113797,Haematoendothelial progenitors,-1.2760711,10.376752
8406,Myo1b,0.04958127,0.23168516,0.09055215,0.21803892,0.11457864,0.6582502,0.25866732,0.1302785724401474,cell_113837,Haematoendothelial progenitors,-1.090561,11.499787
8407,Myo1b,0.07784176,0.2579501,0.10667287,0.25041237,0.10972213,0.66879153,0.26026493,0.1302785724401474,cell_113841,Haematoendothelial progenitors,-1.7022568,9.577721
8408,Myo1b,0.07825536,0.24686284,0.107381,0.24109769,0.11058609,0.6687698,0.25870693,0.1302785724401474,cell_113963,Haematoendothelial progenitors,-1.4020349,9.959845
8409,Myo1b,0.061310448,0.17467692,0.10025011,0.17290197,0.11829874,0.6592583,0.251718,0.1302785724401474,cell_114049,Haematoendothelial progenitors,-1.2207019,11.028551
8410,Myo1b,0.06920569,0.22882438,0.10264587,0.22242907,0.112908676,0.6650944,0.2570484,0.1302785724401474,cell_114070,Haematoendothelial progenitors,-1.295504,10.134212
8411,Myo1b,0.038666576,0.2411225,0.08359012,0.22233076,0.1151195,0.65359855,0.26068035,0.1302785724401474,cell_114149,Haematoendothelial progenitors,-0.88906413,10.93839
8412,Myo1b,0.031794254,0.22236823,0.08004296,0.20395885,0.11719693,0.6510463,0.25866228,0.1302785724401474,cell_114465,Haematoendothelial progenitors,-0.98367333,10.894255
8413,Myo1b,0.030970007,0.21341316,0.07990582,0.19597998,0.11801116,0.65029114,0.25774366,0.1302785724401474,cell_114500,Haematoendothelial progenitors,-0.5981268,11.571093
8414,Myo1b,0.006914072,0.0659242,0.07081903,0.06004002,0.1321844,0.63269365,0.24486984,0.1302785724401474,cell_114589,Blood progenitors 2,2.438013,14.798803
8415,Myo1b,0.013219137,0.0,0.077123106,0.0041456097,0.13609916,0.62721336,0.24174413,0.1302785724401474,cell_114595,Erythroid1,6.374137,12.643679
8416,Myo1b,0.14105618,0.30819768,0.1419381,0.316614,0.0994951,0.69285333,0.26248926,0.1302785724401474,cell_114598,Haematoendothelial progenitors,0.5202734,11.346825
8417,Myo1b,0.011675265,0.0,0.076159775,0.0036583894,0.13628581,0.6266906,0.2417682,0.1302785724401474,cell_114600,Erythroid1,7.2498093,12.880029
8418,Myo1b,0.0,0.0142538445,0.06836189,0.012525038,0.13672379,0.62440467,0.24257405,0.1302785724401474,cell_114617,Blood progenitors 2,5.17467,13.826233
8419,Myo1b,0.019274728,0.0094149755,0.08059622,0.014349636,0.13479099,0.63025504,0.24202666,0.1302785724401474,cell_114628,Blood progenitors 2,6.325393,14.044759
8420,Myo1b,0.004306201,0.008649349,0.07125382,0.008947916,0.1365876,0.6252322,0.24224257,0.1302785724401474,cell_114629,Erythroid1,6.460849,12.914004
8421,Myo1b,0.005876886,0.031259738,0.07146044,0.029305167,0.13486004,0.62838197,0.24319042,0.1302785724401474,cell_114638,Blood progenitors 2,3.2914467,15.3289385
8422,Myo1b,0.00791842,0.0070999837,0.07357229,0.008719837,0.13626656,0.62623686,0.24212725,0.1302785724401474,cell_114644,Blood progenitors 2,4.572517,14.987152
8423,Myo1b,0.0089522395,0.0,0.07445495,0.0028011084,0.13660763,0.6257894,0.24180967,0.1302785724401474,cell_114651,Erythroid1,8.391155,12.779142
8424,Myo1b,0.0,0.039400496,0.067469105,0.034600675,0.13493821,0.6273528,0.24364267,0.1302785724401474,cell_114658,Blood progenitors 2,3.029365,15.094157
8425,Myo1b,0.013524171,0.008037173,0.07705362,0.0113123255,0.13555472,0.6281948,0.24206398,0.1302785724401474,cell_114661,Erythroid1,5.855993,13.8774185
8426,Myo1b,0.0,0.011961425,0.068438776,0.010511263,0.13687755,0.6241446,0.242473,0.1302785724401474,cell_114662,Erythroid1,6.034518,13.023512
8427,Myo1b,0.0,0.009609921,0.06851721,0.008445343,0.13703442,0.62387943,0.24236993,0.1302785724401474,cell_114679,Erythroid1,5.9012737,12.902583
8428,Myo1b,0.0,0.0068168705,0.06861099,0.005991189,0.13722198,0.62356275,0.24224657,0.1302785724401474,cell_114689,Erythroid1,8.391435,11.316521
8429,Myo1b,0.013592932,0.0,0.07736035,0.0042635435,0.13606192,0.62731767,0.24173933,0.1302785724401474,cell_114693,Erythroid1,7.91779,13.194857
8430,Myo1b,0.029310513,0.1435035,0.08183999,0.13503844,0.124008305,0.6465036,0.25002515,0.1302785724401474,cell_114698,Blood progenitors 1,-0.38677114,13.865379
8431,Myo1b,0.05339135,0.23599757,0.09276007,0.22302656,0.11393892,0.6593103,0.25908524,0.1302785724401474,cell_114699,Haematoendothelial progenitors,-2.38039,12.796317
8432,Myo1b,0.0048016077,0.027090963,0.07091371,0.025305914,0.13523798,0.62765825,0.24302812,0.1302785724401474,cell_114709,Blood progenitors 2,6.7442174,14.069975
8433,Myo1b,0.018567398,0.0,0.08046298,0.0058392696,0.13546969,0.62898093,0.24166138,0.1302785724401474,cell_114738,Erythroid1,7.596718,13.6793165
8434,Myo1b,0.007759659,0.0056718495,0.07352,0.0074142655,0.13637847,0.6260311,0.2420649,0.1302785724401474,cell_114739,Blood progenitors 2,5.9524226,14.152109
8435,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_114746,Erythroid1,8.106617,12.966424
8436,Myo1b,0.061505135,0.11016989,0.10317157,0.11661528,0.12345683,0.6523676,0.24719252,0.1302785724401474,cell_114749,Haematoendothelial progenitors,-0.20188129,13.80279
8437,Myo1b,0.010217822,0.015139296,0.07473759,0.016512292,0.13545574,0.6279426,0.24242957,0.1302785724401474,cell_114759,Erythroid1,6.439147,13.193
8438,Myo1b,0.005242837,0.0049228948,0.071967945,0.0059656817,0.13672751,0.6250994,0.2420771,0.1302785724401474,cell_114761,Blood progenitors 2,6.6143584,14.226473
8439,Myo1b,0.008709508,0.008146321,0.07403311,0.009888697,0.1361047,0.6266121,0.24216214,0.1302785724401474,cell_114762,Blood progenitors 2,5.29908,14.7548485
8440,Myo1b,0.0046419576,0.011017639,0.071402006,0.011134355,0.13642368,0.6255073,0.24235192,0.1302785724401474,cell_114764,Blood progenitors 2,4.984682,14.434257
8441,Myo1b,0.08922979,0.29929405,0.1118193,0.28977528,0.10533785,0.6742013,0.26461056,0.1302785724401474,cell_114770,Haematoendothelial progenitors,-2.5097177,13.358764
8442,Myo1b,0.0027753394,0.0034721673,0.07046291,0.0039180527,0.13710736,0.6241427,0.24204972,0.1302785724401474,cell_114772,Erythroid1,6.648684,12.496311
8443,Myo1b,0.015868371,0.009238994,0.07845061,0.013113321,0.13514963,0.62924886,0.24207182,0.1302785724401474,cell_114773,Erythroid1,6.521546,13.046571
8444,Myo1b,0.09741886,0.32153884,0.11573864,0.3116042,0.10264956,0.6775896,0.2670884,0.1302785724401474,cell_114780,Haematoendothelial progenitors,-3.2780085,11.214404
8445,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_114781,Erythroid1,8.058077,12.856572
8446,Myo1b,0.0,0.022983808,0.06806824,0.020191731,0.13613649,0.6253985,0.24296032,0.1302785724401474,cell_114784,Blood progenitors 2,2.6014438,14.328302
8447,Myo1b,0.004307639,0.014914302,0.07105009,0.014453697,0.13618098,0.625881,0.24253765,0.1302785724401474,cell_114788,Blood progenitors 2,5.2881284,13.458591
8448,Myo1b,0.02304834,0.18729864,0.07627105,0.17085722,0.12132602,0.6456257,0.25501224,0.1302785724401474,cell_114789,Blood progenitors 1,0.45031938,14.779365
8449,Myo1b,0.0,0.02070895,0.06814417,0.018194277,0.13628834,0.6251441,0.24285856,0.1302785724401474,cell_114811,Blood progenitors 2,5.0751004,15.269215
8450,Myo1b,0.0038439534,0.0,0.07125531,0.0011994488,0.1372216,0.62407047,0.24188863,0.1302785724401474,cell_114828,Erythroid1,7.385689,12.272918
8451,Myo1b,0.0,0.0052883606,0.06866174,0.0046479926,0.13732348,0.6233909,0.24218021,0.1302785724401474,cell_114831,Erythroid1,5.471199,13.345185
8452,Myo1b,0.019791536,0.0,0.08122382,0.006228372,0.13532132,0.6293975,0.24164222,0.1302785724401474,cell_114853,Erythroid1,7.820171,12.373158
8453,Myo1b,0.008317279,0.012262985,0.073648974,0.013384336,0.13587794,0.6269538,0.24234292,0.1302785724401474,cell_114855,Blood progenitors 2,4.681516,14.404044
8454,Myo1b,0.007176635,0.01941264,0.072706625,0.019308034,0.1355619,0.62730217,0.24268375,0.1302785724401474,cell_114861,Blood progenitors 2,4.5974965,15.06615
8455,Myo1b,0.11281146,0.3431331,0.12400097,0.33562437,0.09951708,0.6837786,0.2685708,0.1302785724401474,cell_114864,Haematoendothelial progenitors,-0.5756761,12.937841
8456,Myo1b,0.023001961,0.011666947,0.08298776,0.017512154,0.13448611,0.63101155,0.24205916,0.1302785724401474,cell_114866,Blood progenitors 2,5.1226106,14.606772
8457,Myo1b,0.011959607,0.0057076323,0.07615239,0.008768698,0.135889,0.62739664,0.2420066,0.1302785724401474,cell_114878,Blood progenitors 2,5.700545,14.744824
8458,Myo1b,0.008266847,0.02473443,0.07320417,0.024327643,0.13506879,0.6283106,0.24288905,0.1302785724401474,cell_114887,Blood progenitors 2,3.5309105,14.238221
8459,Myo1b,0.0072697774,0.023769626,0.07261181,0.023165422,0.13524853,0.6278675,0.24286737,0.1302785724401474,cell_114891,Blood progenitors 2,4.5151906,14.907032
8460,Myo1b,0.008808467,0.0,0.07436651,0.002755873,0.13662784,0.6257327,0.24181226,0.1302785724401474,cell_114897,Erythroid1,7.9384212,12.800857
8461,Myo1b,0.0,0.004174404,0.06869859,0.0036690258,0.13739718,0.62326634,0.24213184,0.1302785724401474,cell_114908,Erythroid1,5.9086757,12.867102
8462,Myo1b,0.009007877,0.028662696,0.07352651,0.028012814,0.1347037,0.6290541,0.24304086,0.1302785724401474,cell_114911,Erythroid1,7.1209197,14.073473
8463,Myo1b,0.0057392,0.012537511,0.07201245,0.012814952,0.13614036,0.6261955,0.24239096,0.1302785724401474,cell_114929,Blood progenitors 2,5.9846263,14.243466
8464,Myo1b,0.0,0.0034450458,0.06872347,0.0030280245,0.13744694,0.62318236,0.24209923,0.1302785724401474,cell_114932,Erythroid1,6.6156826,12.31044
8465,Myo1b,0.016736284,0.006248251,0.0790903,0.0107573345,0.13523802,0.6291717,0.24196067,0.1302785724401474,cell_114937,Blood progenitors 2,4.3739533,14.160066
8466,Myo1b,0.0076482696,0.0,0.073639624,0.0023914122,0.13676554,0.62534726,0.24182999,0.1302785724401474,cell_114939,Blood progenitors 2,5.9467673,13.981603
8467,Myo1b,0.0036529212,0.035158813,0.069870345,0.032027945,0.13473025,0.628373,0.24338526,0.1302785724401474,cell_114953,Blood progenitors 2,2.728684,14.912598
8468,Myo1b,0.009489938,0.007536936,0.074531905,0.0095990095,0.13603288,0.62686855,0.24211377,0.1302785724401474,cell_114957,Blood progenitors 2,6.1719713,13.94439
8469,Myo1b,0.003893,0.008176839,0.07100492,0.008403175,0.13665721,0.6250631,0.24223302,0.1302785724401474,cell_114958,Erythroid1,5.9851704,12.801079
8470,Myo1b,0.0055099013,0.0043437043,0.072158016,0.00554017,0.13674054,0.62511104,0.24204454,0.1302785724401474,cell_114959,Blood progenitors 2,5.32121,14.694234
8471,Myo1b,0.0,0.0061740964,0.06863245,0.0054263556,0.1372649,0.62348986,0.24221864,0.1302785724401474,cell_114965,Blood progenitors 2,5.4565635,13.525049
8472,Myo1b,0.0119367065,0.0,0.07632373,0.003740812,0.13625567,0.62677455,0.2417646,0.1302785724401474,cell_114976,Erythroid1,7.7890515,12.306416
8473,Myo1b,0.0069332477,0.012068339,0.07278541,0.012777643,0.13604784,0.626478,0.2423629,0.1302785724401474,cell_114985,Erythroid1,5.878235,13.428502
8474,Myo1b,0.003142448,0.0032992235,0.07069975,0.0038807874,0.13707627,0.62424463,0.24203524,0.1302785724401474,cell_114993,Erythroid1,6.46882,12.7122755
8475,Myo1b,0.0,0.005390897,0.068658255,0.0047381003,0.13731651,0.6234027,0.24218479,0.1302785724401474,cell_114999,Erythroid1,7.013648,11.473353
8476,Myo1b,0.005606502,0.0046952176,0.07220298,0.0058795563,0.13669816,0.625202,0.24205883,0.1302785724401474,cell_115014,Erythroid1,5.516253,13.826114
8477,Myo1b,0.09334531,0.2870384,0.11483402,0.28082532,0.10599548,0.6751069,0.26283672,0.1302785724401474,cell_115020,Haematoendothelial progenitors,-3.6750052,9.161773
8478,Myo1b,0.003347033,0.006209044,0.07073737,0.006502513,0.13687123,0.62459826,0.242165,0.1302785724401474,cell_115024,Blood progenitors 2,4.6918373,14.331452
8479,Myo1b,0.00615458,0.14153779,0.06723761,0.12577738,0.1261045,0.6399223,0.25052866,0.1302785724401474,cell_115030,Blood progenitors 1,2.0010643,14.2129755
8480,Myo1b,0.0,0.008620242,0.06855015,0.0075757843,0.1371003,0.62376803,0.2423267,0.1302785724401474,cell_115033,Erythroid1,6.314555,13.642263
8481,Myo1b,0.0021531004,0.0068120956,0.06994528,0.006659331,0.13692875,0.6243932,0.24220319,0.1302785724401474,cell_115038,Erythroid1,6.5116553,12.4067545
8482,Myo1b,0.055180818,0.23175985,0.09404997,0.220033,0.11415232,0.65990365,0.2583179,0.1302785724401474,cell_115062,Haematoendothelial progenitors,-1.6972309,13.095051
8483,Myo1b,0.006385886,0.0065179286,0.07263087,0.007726582,0.13648541,0.62566876,0.2421233,0.1302785724401474,cell_115070,Erythroid1,6.447236,12.394866
8484,Myo1b,0.06482334,0.21169427,0.10076275,0.20615385,0.11483702,0.6626966,0.25526926,0.1302785724401474,cell_115075,Haematoendothelial progenitors,-1.4551101,11.894139
8485,Myo1b,0.012797065,0.0,0.07685725,0.0040124203,0.1361452,0.62708443,0.24175009,0.1302785724401474,cell_115076,Erythroid1,7.5901785,13.106515
8486,Myo1b,0.006884259,0.026285369,0.07226509,0.02525427,0.135086,0.62815046,0.24296974,0.1302785724401474,cell_115090,Blood progenitors 2,3.8195984,15.385182
8487,Myo1b,0.0978764,0.20748878,0.12082536,0.21414864,0.111823104,0.6735555,0.253534,0.1302785724401474,cell_115092,Haematoendothelial progenitors,-1.6884922,12.155154
8488,Myo1b,0.007950203,0.0,0.073828205,0.0024862313,0.13672847,0.625451,0.24182522,0.1302785724401474,cell_115098,Erythroid1,6.2485313,13.625696
8489,Myo1b,0.0040507456,0.013823053,0.07093739,0.013414252,0.13630754,0.6256262,0.24248302,0.1302785724401474,cell_115100,Blood progenitors 2,3.4771726,13.920359
